part,10
name,股票
,,2464,盟立
,,2465,麗臺
,,2466,冠西電
,,2467,志聖
,,2468,華經
,,2471,資通
,,2472,立隆電
,,2474,可成
,,2476,鉅祥
,,2477,美隆電
,,2478,大毅
,,2480,敦陽科
,,2481,強茂
,,2482,連宇
,,2483,百容
,,2484,希華
,,2485,兆赫
,,2486,一詮
,,2488,漢平
,,2489,瑞軒
,,2491,吉祥全
,,2492,華新科
,,2493,揚博
,,2495,普安
,,2496,卓越
,,2497,怡利電
,,2498,宏達電
,,2501,國建
,,2504,國產
,,2505,國揚
,,2506,太設
,,2509,全坤建
,,2511,太子
,,2514,龍邦
,,2515,中工
,,2516,新建
,,2520,冠德
,,2524,京城
,,2527,宏璟
,,2528,皇普
,,2530,華建
,,2534,宏盛
,,2535,達欣工
,,2536,宏普
,,2537,聯上發
,,2538,基泰
,,2539,櫻花建
,,2540,愛山林
,,2542,興富發
,,2543,皇昌
,,2545,皇翔
,,2546,根基
,,2547,日勝生
,,2548,華固
,,2597,潤弘
,,2601,益航
,,2603,長榮
,,2605,新興
,,2606,裕民
,,2607,榮運
,,2608,嘉里大榮
,,2609,陽明
,,2610,華航
,,2611,志信
,,2612,中航
,,2613,中櫃
,,2614,東森
,,2615,萬海
,,2616,山隆
,,2617,台航
,,2618,長榮航
,,2630,亞航
,,2633,台灣高鐵
,,2634,漢翔
,,2636,台驊投控
,,2637,慧洋-KY
,,2642,宅配通
,,2701,萬企
,,2702,華園
,,2704,國賓
,,2705,六福
,,2706,第一店
,,2707,晶華
,,2712,遠雄來
,,2722,夏都
,,2723,美食-KY
,,2727,王品
,,2731,雄獅
,,2739,寒舍
,,2748,雲品
,,2753,八方雲集
,,2801,彰銀
,,2809,京城銀
,,2812,台中銀
,,2816,旺旺保
,,2820,華票
,,2832,台產
,,2834,臺企銀
,,2836,高雄銀
,,2838,聯邦銀
,,2845,遠東銀
,,2849,安泰銀
,,2850,新產
,,2851,中再保
,,2852,第一保
,,2855,統一證
,,2867,三商壽
,,2880,華南金
,,2881,富邦金
,,2882,國泰金
,,2883,開發金
,,2884,玉山金
,,2885,元大金
,,2886,兆豐金
,,2887,台新金
,,2888,新光金
,,2889,國票金
,,2890,永豐金
,,2891,中信金
,,2892,第一金
,,2897,王道銀行
,,2901,欣欣
,,2903,遠百
,,2904,匯僑
,,2905,三商
,,2906,高林
,,2908,特力
,,2910,統領
,,2911,麗嬰房
,,2912,統一超
,,2913,農林
,,2915,潤泰全
,,2923,鼎固-KY
,,2929,淘帝-KY
,,2939,凱羿-KY
,,2945,三商家購
,,3002,歐格
,,3003,健和興
,,3004,豐達科
,,3005,神基
,,3006,晶豪科
,,3008,大立光
,,3010,華立
,,3011,今皓
,,3013,晟銘電
,,3014,聯陽
,,3015,全漢
,,3016,嘉晶
,,3017,奇鋐
,,3018,同開
,,3019,亞光
,,3021,鴻名
,,3022,威強電
,,3023,信邦
,,3024,憶聲
,,3025,星通
,,3026,禾伸堂
,,3027,盛達
,,3028,增你強
,,3029,零壹
,,3030,德律
,,3031,佰鴻
,,3032,偉訓
,,3033,威健
,,3034,聯詠
,,3035,智原
,,3036,文曄
,,3037,欣興
,,3038,全台
,,3040,遠見
,,3041,揚智
,,3042,晶技
,,3043,科風
,,3044,健鼎
,,3045,台灣大
,,3046,建碁
,,3047,訊舟
,,3048,益登
,,3049,和鑫
,,3050,鈺德
,,3051,力特
,,3052,夆典
,,3054,立萬利
,,3055,蔚華科
,,3056,總太
,,3057,喬鼎
,,3058,立德
,,3059,華晶科
,,3060,銘異
,,3062,建漢
,,3090,日電貿
,,3092,鴻碩
,,3094,聯傑
,,3130,一零四
,,3138,耀登
,,3149,正達
,,3164,景岳
,,3167,大量
,,3189,景碩
,,3209,全科
,,3229,晟鈦
,,3231,緯創
,,3257,虹冠電
,,3266,昇陽
,,3296,勝德
,,3305,昇貿
,,3308,聯德
,,3311,閎暉
,,3312,弘憶股
,,3321,同泰
,,3338,泰碩
,,3346,麗清
,,3356,奇偶
,,3376,新日興
,,3380,明泰
,,3406,玉晶光
,,3413,京鼎
,,3416,融程電
,,3419,譁裕
,,3432,台端
,,3437,榮創
,,3443,創意
,,3447,展達
,,3450,聯鈞
,,3454,晶睿
,,3481,群創
,,3494,誠研
,,3501,維熹
,,3504,揚明光
,,3515,華擎
,,3518,柏騰
,,3528,安馳
,,3530,晶相光
,,3532,台勝科
,,3533,嘉澤
,,3535,晶彩科
,,3536,誠創
,,3543,州巧
,,3545,敦泰
,,3550,聯穎
,,3557,嘉威
,,3563,牧德
,,3576,聯合再生
,,3583,辛耘
,,3588,通嘉
,,3591,艾笛森
,,3592,瑞鼎
,,3593,力銘
,,3596,智易
,,3605,宏致
,,3607,谷崧
,,3617,碩天
,,3622,洋華
,,3645,達邁
,,3652,精聯
,,3653,健策
,,3661,世芯-KY
,,3665,貿聯-KY
,,3669,圓展
,,3673,TPK-KY
,,3679,新至陞
,,3682,亞太電
,,3686,達能
,,3694,海華
,,3701,大眾控
,,3702,大聯大
,,3703,欣陸
,,3704,合勤控
,,3705,永信
,,3706,神達
,,3708,上緯投控
,,3711,日月光投控
,,3712,永崴投控
,,3714,富采
,,3715,定穎投控
,,4104,佳醫
,,4106,雃博
,,4108,懷特
,,4119,旭富
,,4133,亞諾法
,,4137,麗豐-KY
,,4142,國光生
,,4148,全宇生技-KY
,,4155,訊映
,,4164,承業醫
,,4190,佐登-KY
,,4306,炎洲
,,4414,如興
,,4426,利勤
,,4438,廣越
,,4439,冠星-KY
,,4440,宜新實業
,,4526,東台
,,4532,瑞智
,,4536,拓凱
,,4540,全球傳動
,,4545,銘鈺
,,4551,智伸科
,,4552,力達-KY
,,4555,氣立
,,4557,永新-KY
,,4560,強信-KY
,,4562,穎漢
,,4564,元翎
,,4566,時碩工業
,,4571,鈞興-KY
,,4572,駐龍
,,4576,大銀微系統
,,4581,光隆精密-KY
,,4583,台灣精銳
,,4720,德淵
,,4722,國精化
,,4737,華廣
,,4739,康普
,,4746,台耀
,,4755,三福化
,,4763,材料-KY
,,4764,雙鍵
,,4766,南寶
,,4770,上品
,,4807,日成-KY
,,4904,遠傳
,,4906,正文
,,4912,聯德控股-KY
,,4915,致伸
,,4916,事欣科
,,4919,新唐
,,4927,泰鼎-KY
,,4930,燦星網
,,4934,太極
,,4935,茂林-KY
,,4938,和碩
,,4942,嘉彰
,,4943,康控-KY
,,4952,凌通
,,4956,光鋐
,,4958,臻鼎-KY
,,4960,誠美材
,,4961,天鈺
,,4967,十銓
,,4968,立積
,,4976,佳凌
,,4977,眾達-KY
,,4989,榮科
,,4994,傳奇
,,4999,鑫禾
,,5007,三星
,,5203,訊連
,,5215,科嘉-KY
,,5222,全訊
,,5225,東科-KY
,,5234,達興材料
,,5243,乙盛-KY
,,5244,弘凱
,,5258,虹堡
,,5269,祥碩
,,5283,禾聯碩
,,5284,jpp-KY
,,5285,界霖
,,5288,豐祥-KY
,,5306,桂盟
,,5388,中磊
,,5434,崇越
,,5469,瀚宇博
,,5471,松翰
,,5484,慧友
,,5515,建國
,,5519,隆大
,,5521,工信
,,5522,遠雄
,,5525,順天
,,5531,鄉林
,,5533,皇鼎
,,5534,長虹
,,5538,東明-KY
,,5546,永固-KY
,,5607,遠雄港
,,5608,四維航
,,5706,鳳凰
,,5871,中租-KY
,,5876,上海商銀
,,5880,合庫金
,,5906,台南-KY
,,5907,大洋-KY
,,6005,群益證
,,6024,群益期
,,6108,競國
,,6112,邁達特
,,6115,鎰勝
,,6116,彩晶
,,6117,迎廣
,,6120,達運
,,6128,上福
,,6133,金橋
,,6136,富爾特
,,6139,亞翔
,,6141,柏承
,,6142,友勁
,,6152,百一
,,6153,嘉聯益
,,6155,鈞寶
,,6164,華興
,,6165,浪凡
,,6166,凌華
,,6168,宏齊
,,6176,瑞儀
,,6177,達麗
,,6183,關貿
,,6184,大豐電
,,6189,豐藝
,,6191,精成科
,,6192,巨路
,,6196,帆宣
,,6197,佳必琪
,,6201,亞弘電
,,6202,盛群
,,6205,詮欣
,,6206,飛捷
,,6209,今國光
,,6213,聯茂
,,6214,精誠
,,6215,和椿
,,6216,居易
,,6224,聚鼎
,,6225,天瀚
,,6226,光鼎
,,6230,尼得科超眾
,,6235,華孚
,,6239,力成
,,6243,迅杰
,,6257,矽格
,,6269,台郡
,,6271,同欣電
,,6277,宏正
,,6278,台表科
,,6281,全國電
,,6282,康舒
,,6283,淳安
,,6285,啟碁
,,6288,聯嘉
,,6405,悅城
,,6409,旭隼
,,6412,群電
,,6414,樺漢
,,6415,矽力*-KY
,,6416,瑞祺電通
,,6426,統新
,,6431,光麗-KY
,,6438,迅得
,,6442,光聖
,,6443,元晶
,,6449,鈺邦
,,6451,訊芯-KY
,,6456,GIS-KY
,,6464,台數科
,,6477,安集
,,6491,晶碩
,,6504,南六
,,6505,台塑化
,,6515,穎崴
,,6525,捷敏-KY
,,6531,愛普*
,,6533,晶心科
,,6541,泰福-KY
,,6550,北極星藥業-KY
,,6552,易華電
,,6558,興能高
,,6573,虹揚-KY
,,6579,研揚
,,6581,鋼聯
,,6582,申豐
,,6585,鼎基
,,6591,動力-KY
,,6592,和潤企業
,,6598,ABC-KY
,,6605,帝寶
,,6625,必應
,,6641,基士德-KY
,,6655,科定
,,6666,羅麗芬-KY
,,6668,中揚光
,,6669,緯穎
,,6670,復盛應用
,,6671,三能-KY
,,6672,騰輝電子-KY
,,6674,鋐寶科技
,,6689,伊雲谷
,,6691,洋基工程
,,6695,芯鼎
,,6698,旭暉應材
,,6706,惠特
,,6715,嘉基
,,6719,力智
,,6743,安普新
,,6754,匯僑設計
,,6756,威鋒電子
,,6768,志強-KY
,,6770,力積電
,,6776,展碁國際
,,6781,AES-KY
,,6782,視陽
,,6789,采鈺
,,6790,永豐實
,,6792,詠業
,,6796,晉弘
,,6799,來頡
,,6806,森崴能源
,,6807,峰源-KY
,,6830,汎銓
,,6834,天二科技
,,6835,圓裕
,,8011,台通
,,8016,矽創
,,8021,尖點
,,8028,昇陽半導體
,,8033,雷虎
,,8039,台虹
,,8046,南電
,,8070,長華*
,,8072,陞泰
,,8081,致新
,,8101,華冠
,,8103,瀚荃
,,8104,錸寶
,,8105,凌巨
,,8110,華東
,,8112,至上
,,8114,振樺電
,,8131,福懋科
,,8150,南茂
,,8163,達方
,,8201,無敵
,,8210,勤誠
,,8213,志超
,,8215,明基材
,,8222,寶一
,,8249,菱光
,,8261,富鼎
,,8271,宇瞻
,,8341,日友
,,8367,建新國際
,,8374,羅昇
,,8404,百和興業-KY
,,8411,福貞-KY
,,8422,可寧衛
,,8429,金麗-KY
,,8438,昶昕
,,8442,威宏-KY
,,8443,阿瘦
,,8454,富邦媒
,,8462,柏文
,,8463,潤泰材
,,8464,億豐
,,8466,美吉吉-KY
,,8467,波力-KY
,,8473,山林水
,,8478,東哥遊艇
,,8481,政伸
,,8482,商億-KY
,,8488,吉源-KY
,,8499,鼎炫-KY
,,8926,台汽電
,,8940,新天地
,,8996,高力
,,9802,鈺齊-KY
,,9902,台火
,,9904,寶成
,,9905,大華
,,9906,欣巴巴
,,9907,統一實
,,9908,大台北
,,9910,豐泰
,,9911,櫻花
,,9912,偉聯
,,9914,美利達
,,9917,中保科
,,9918,欣天然
,,9919,康那香
,,9921,巨大
,,9924,福興
,,9925,新保
,,9926,新海
,,9927,泰銘
,,9928,中視
,,9929,秋雨
,,9930,中聯資源
,,9931,欣高
,,9933,中鼎
,,9934,成霖
,,9935,慶豐富
,,9937,全國
,,9938,百和
,,9939,宏全
,,9940,信義
,,9941,裕融
,,9942,茂順
,,9943,好樂迪
,,9944,新麗
,,9945,潤泰新
,,9946,三發地產
,,9955,佳龍
,,9958,世紀鋼
name,上市認購(售)權證
,,030001,華新凱基29購02
,,030002,聯發科凱基25購17
,,030003,裕民凱基28購01
,,030004,長榮航凱基2B購01
,,030005,晶豪科凱基25購02
,,030006,大立光凱基25購07
,,030007,大立光凱基25購08
,,030008,大立光凱基26購04
,,030009,智原凱基25購03
,,030010,敦泰凱基29購02
,,030011,致伸凱基25購02
,,030012,新唐凱基25購06
,,030013,全訊凱基25購01
,,030014,祥碩凱基27購01
,,030015,聯茂凱基25購04
,,030016,致新凱基25購01
,,030017,富鼎凱基28購01
,,030018,威盛中信25購01
,,030019,大立光中信25購03
,,03001P,臺股指群益23售16
,,03001U,臺股指中信29售03
,,030020,大立光中信26購03
,,030021,志強中信25購01
,,030022,振樺電中信25購01
,,030023,台積電國泰27購08
,,030024,台積電國泰27購09
,,030025,華新法興25購01
,,030026,可成法興25購01
,,030027,大立光法興25購01
,,030028,群創法興25購02
,,030029,日月光法興25購01
,,03002P,長榮元大24售32
,,03002U,華通國票27售01
,,030030,慧洋富邦26購01
,,030031,智原富邦29購01
,,030032,敦泰富邦26購01
,,030033,臺股指富邦26購04
,,030034,電子類富邦26購01
,,030035,元石油元大25購02
,,030036,道瓊反元大28購03
,,030037,美指2X元大26購01
,,030038,台泥元大25購02
,,030039,中砂元大25購04
,,03003P,臺股指群益23售17
,,03003U,樺漢國票27售03
,,030040,裕隆元大25購11
,,030041,鴻海元大2A購08
,,030042,鴻海元大2B購03
,,030043,國巨元大25購06
,,030044,台積電元大2A購21
,,030045,台積電元大2B購08
,,030046,技嘉元大25購05
,,030047,威盛元大25購06
,,030048,京元電元大25購03
,,030049,宏達電元大2B購02
,,03004P,臺股指群益23售18
,,03004U,臺股指國票26售10
,,030050,萬海元大25購07
,,030051,慧洋元大25購04
,,030052,大立光元大29購04
,,030053,大立光元大2A購01
,,030054,大立光元大2B購01
,,030055,聯詠元大25購04
,,030056,智原元大25購03
,,030057,智原元大2A購01
,,030058,晶睿元大28購02
,,030059,敦泰元大27購03
,,03005P,臺股指群益23售19
,,03005U,臺股指國票26售11
,,03005X,元展05
,,030060,材料元大25購03
,,030061,新唐元大25購02
,,030062,祥碩元大25購06
,,030063,嘉聯益元大25購04
,,030064,晶心科元大25購02
,,030065,緯穎元大25購09
,,030066,力智元大25購03
,,030067,威鋒電元大25購03
,,030068,南電元大2B購03
,,030069,南茂元大25購01
,,03006P,臺股指群益23售20
,,03006U,臺股指國票27售07
,,03006X,元展06
,,030070,欣興兆豐27購02
,,030071,晶心科兆豐25購01
,,030072,技嘉永豐26購01
,,030073,華擎永豐26購01
,,030074,大立光統一28購02
,,030075,大立光統一28購03
,,030076,臺指反元富28購01
,,030077,義隆元富27購01
,,030078,祥碩元富26購01
,,030079,晶心科元富25購03
,,03007P,鴻海元大23售17
,,03007U,臺股指國票28售04
,,03007X,元展07
,,030080,臺指反凱基2B購04
,,030081,台泥凱基25購01
,,030082,中興電凱基25購01
,,030083,中砂凱基27購01
,,030084,裕隆凱基25購02
,,030085,鴻海凱基26購06
,,030086,美律凱基25購01
,,030087,全新凱基25購02
,,030088,揚明光凱基25購03
,,030089,華擎凱基26購02
,,03008P,台積電元大23售66
,,03008U,臺股指國票29售03
,,030090,嘉澤凱基26購03
,,030091,碩天凱基26購01
,,030092,啟碁凱基26購02
,,030093,晶心科凱基25購06
,,030094,嘉基凱基26購01
,,030095,T50反1國票25購03
,,030096,T50反1國票26購02
,,030097,T50反1國票26購03
,,030098,T50反1國票27購03
,,030099,T50反1國票28購04
,,03009P,華邦電元大23售02
,,03009U,電子類國票26售01
,,030100,滬深2X國票26購03
,,030101,台泥國票26購01
,,030102,為升國票26購01
,,030103,國巨國票26購01
,,030104,台積電國票26購04
,,030105,台積電國票27購02
,,030106,威盛國票26購02
,,030107,南亞科國票26購02
,,030108,宏達電國票26購02
,,030109,欣興國票26購04
,,03010P,華航元大23售11
,,03010U,電子類國票26售02
,,03010X,元展10
,,030110,總太國票25購01
,,030111,華擎國票26購02
,,030112,嘉澤國票26購01
,,030113,致伸國票26購02
,,030114,祥碩國票25購02
,,030115,祥碩國票27購01
,,030116,晶心科國票26購04
,,030117,滬深2X中信26購02
,,030118,滬深2X中信28購01
,,030119,台泥中信25購01
,,03011P,中信金元大23售02
,,03011U,電子類國票26售03
,,030120,華新中信29購01
,,030121,中華中信25購01
,,030122,為升中信26購01
,,030123,技嘉中信26購01
,,030124,全新中信25購01
,,030125,祥碩中信26購01
,,030126,祥碩中信27購01
,,030127,中鴻元大25購02
,,030128,裕隆元大25購12
,,030129,裕隆元大29購02
,,03012P,奇鋐元大23售07
,,03012U,電子類國票26售04
,,03012X,元展12
,,030130,裕隆元大2A購01
,,030131,為升元大25購02
,,030132,華通元大25購03
,,030133,鴻海元大2B購04
,,030134,國巨元大25購07
,,030135,台積電元大29購28
,,030136,台積電元大2A購22
,,030137,台積電元大2B購09
,,030138,威盛元大25購08
,,030139,長榮元大2B購02
,,03013P,康普元大25售01
,,03013U,電子類國票26售05
,,03013X,元展13
,,030140,慧洋元大25購05
,,030141,大立光元大25購10
,,030142,大立光元大29購05
,,030143,大立光元大2A購02
,,030144,智原元大25購04
,,030145,欣興元大2B購03
,,030146,台勝科元大25購03
,,030147,瑞鼎元大25購03
,,030148,祥碩元大25購07
,,030149,祥碩元大29購01
,,03014P,祥碩元大23售05
,,03014U,電子類國票26售06
,,03014X,元展14
,,030150,祥碩元大2A購03
,,030151,聯茂元大25購03
,,030152,聯茂元大2A購01
,,030153,晶心科元大25購03
,,030154,緯穎元大25購10
,,030155,力智元大27購01
,,030156,南電元大2B購04
,,030157,元黃金富邦28購01
,,030158,道瓊反富邦25購02
,,030159,台積電富邦26購09
,,03015P,愛普元大25售01
,,03015U,金融類國票26售03
,,03015X,元展15
,,030160,旺宏富邦28購01
,,030161,微星富邦28購01
,,030162,潤泰全富邦26購01
,,030163,瑞鼎富邦25購01
,,030164,滬深2X群益27購04
,,030165,NASDAQ群益25購02
,,030166,臺指反群益27購01
,,030167,FBNQ反群益27購02
,,030168,第一銅群益25購03
,,030169,中華群益25購01
,,03016P,力積電元大23售12
,,03016U,金融類國票26售04
,,03016X,元展16
,,030170,鴻海群益26購01
,,030171,鴻海群益26購02
,,030172,台積電群益27購09
,,030173,台積電群益27購10
,,030174,台積電群益28購03
,,030175,華航群益25購02
,,030176,華航群益25購03
,,030177,萬海群益25購03
,,030178,萬海群益25購04
,,030179,萬海群益25購05
,,03017P,南電元大23售28
,,03017U,金融類國票26售05
,,03017X,元展17
,,030180,慧洋群益26購01
,,030181,大立光群益25購10
,,030182,智原群益25購03
,,030183,晶心科群益27購01
,,030184,晶心科群益29購01
,,030185,威鋒電群益27購03
,,030186,志強群益25購01
,,030187,AES群益27購01
,,030188,臺指反國票27購01
,,030189,臺指反國票28購01
,,03018P,臺股指法興23售05
,,03018U,金融類國票26售06
,,030190,美指2X國票27購01
,,030191,義隆國票26購01
,,030192,怡利電國票27購01
,,030193,王品國票26購02
,,030194,晶豪科國票26購01
,,030195,揚明光國票26購03
,,030196,華擎國票26購03
,,030197,上緯控國票26購01
,,030198,天鈺國票25購02
,,030199,天鈺國票26購01
,,03019P,長榮元大24售33
,,03019U,臺股指法興26售05
,,03019X,元展19
,,030200,中興電統一27購02
,,030201,晶豪科統一27購01
,,030202,玉晶光統一28購01
,,030203,台積電兆豐27購06
,,030204,祥碩兆豐25購01
,,030205,中砂康和25購01
,,030206,玉晶光康和25購01
,,030207,中興電永豐26購01
,,030208,裕隆永豐25購01
,,030209,愛普永豐26購02
,,03020P,臺股指法興23售06
,,03020U,臺股指法興26售06
,,03020X,元展20
,,030210,富鼎永豐26購01
,,030211,裕隆元富25購03
,,030212,旺宏元富26購02
,,030213,瑞鼎元富25購01
,,030214,瑞鼎元富25購02
,,030215,祥碩元富27購02
,,030216,GIS元富28購01
,,030217,台積電麥證25購09
,,030218,台積電麥證25購10
,,030219,台積電麥證25購11
,,03021P,臺股指法興23售07
,,03021U,臺股指法興26售07
,,030220,台積電麥證26購08
,,030221,美食麥證27購01
,,030222,王品麥證25購01
,,030223,智原麥證25購01
,,030224,滬深2X凱基27購02
,,030225,中砂凱基25購04
,,030226,中鴻凱基27購01
,,030227,裕隆凱基27購02
,,030228,為升凱基27購01
,,030229,鴻海凱基29購02
,,03022P,陽明元大24售15
,,03022U,臺股指法興26售08
,,03022X,富展01
,,030230,旺宏凱基25購03
,,030231,光罩凱基25購03
,,030232,建準凱基25購03
,,030233,義隆凱基25購01
,,030234,怡利電凱基26購01
,,030235,怡利電凱基28購02
,,030236,漢翔凱基25購01
,,030237,材料凱基26購02
,,030238,祥碩凱基27購02
,,030239,啟碁凱基25購04
,,03023P,臺股指法興23售08
,,03023U,T50正2元大29售01
,,030240,穎崴凱基25購01
,,030241,台灣50元大28購04
,,030242,台灣50元大28購05
,,030243,台灣50元大28購06
,,030244,台灣50元大29購01
,,030245,台灣50元大29購02
,,030246,滬深2X元大28購02
,,030247,滬深2X元大29購01
,,030248,道瓊銀元大28購01
,,030249,中砂元大25購05
,,03024P,臺股指法興23售09
,,03024U,香港2X元大26售03
,,030250,華新元大29購03
,,030251,華新元大2A購06
